"year_published","latest","possibly_extinct","possibly_extinct_in_the_wild","sis_taxon_id","url","taxon_scientific_name","red_list_category_code","assessment_id","kingdom","phylum","class","order","family","genus","species","scope_description","endemic"
"2009",FALSE,FALSE,FALSE,2865,"https://www.iucnredlist.org/species/2865/9489179","Bombina bombina","LC",9489179,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BOMBINATORIDAE","Bombina","bombina","Europe","no"
"2024",TRUE,FALSE,FALSE,77970289,"https://www.iucnredlist.org/species/77970289/228179967","Bombina variegata","LC",228179967,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BOMBINATORIDAE","Bombina","variegata","Europe","yes"
"2024",TRUE,FALSE,FALSE,77970289,"https://www.iucnredlist.org/species/77970289/228179967","Bombina variegata","LC",228179967,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BOMBINATORIDAE","Bombina","variegata","Europe","yes"
"2022",FALSE,FALSE,FALSE,77970289,"https://www.iucnredlist.org/species/77970289/77954662","Bombina variegata","LC",77954662,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BOMBINATORIDAE","Bombina","variegata","Europe","yes"
"2022",FALSE,FALSE,FALSE,77970289,"https://www.iucnredlist.org/species/77970289/77954662","Bombina variegata","LC",77954662,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BOMBINATORIDAE","Bombina","variegata","Europe","yes"
"2024",TRUE,FALSE,FALSE,88316072,"https://www.iucnredlist.org/species/88316072/200188858","Bufo bufo","LC",200188858,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufo","bufo","Europe","no"
"2024",TRUE,FALSE,FALSE,88316046,"https://www.iucnredlist.org/species/88316046/200190036","Bufo spinosus","LC",200190036,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufo","spinosus","Europe","no"
"2024",TRUE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/228180449","Bufotes balearicus","LC",228180449,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2024",TRUE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/228180449","Bufotes balearicus","LC",228180449,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2020",FALSE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/157692900","Bufotes balearicus","LC",157692900,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2020",FALSE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/217021024","Bufotes balearicus","LC",217021024,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2020",FALSE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/217021024","Bufotes balearicus","LC",217021024,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2020",FALSE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/157692900","Bufotes balearicus","LC",157692900,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2009",FALSE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/4517245","Bufotes balearicus","LC",4517245,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2009",FALSE,FALSE,FALSE,153567,"https://www.iucnredlist.org/species/153567/4517245","Bufotes balearicus","LC",4517245,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","balearicus","Europe","yes"
"2024",TRUE,FALSE,FALSE,182525327,"https://www.iucnredlist.org/species/182525327/200191612","Bufotes boulengeri","LC",200191612,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","boulengeri","Europe","no"
"2024",TRUE,FALSE,FALSE,172962880,"https://www.iucnredlist.org/species/172962880/228180876","Bufotes cypriensis","NT",228180876,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","cypriensis","Europe","yes"
"2024",TRUE,FALSE,FALSE,172962880,"https://www.iucnredlist.org/species/172962880/228180876","Bufotes cypriensis","NT",228180876,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","cypriensis","Europe","yes"
"2022",FALSE,FALSE,FALSE,172962880,"https://www.iucnredlist.org/species/172962880/173020835","Bufotes cypriensis","NT",173020835,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","cypriensis","Europe","yes"
"2022",FALSE,FALSE,FALSE,172962880,"https://www.iucnredlist.org/species/172962880/173020835","Bufotes cypriensis","NT",173020835,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","cypriensis","Europe","yes"
"2024",TRUE,FALSE,FALSE,182530066,"https://www.iucnredlist.org/species/182530066/200192160","Bufotes viridis","LC",200192160,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Bufotes","viridis","Europe","no"
"2022",TRUE,FALSE,FALSE,136131,"https://www.iucnredlist.org/species/136131/89696462","Calotriton arnoldi","CR",89696462,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","arnoldi","Europe","yes"
"2022",TRUE,FALSE,FALSE,136131,"https://www.iucnredlist.org/species/136131/89696462","Calotriton arnoldi","CR",89696462,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","arnoldi","Europe","yes"
"2009",FALSE,FALSE,FALSE,136131,"https://www.iucnredlist.org/species/136131/4246722","Calotriton arnoldi","CR",4246722,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","arnoldi","Europe","yes"
"2009",FALSE,FALSE,FALSE,136131,"https://www.iucnredlist.org/species/136131/4246722","Calotriton arnoldi","CR",4246722,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","arnoldi","Europe","yes"
"2008",FALSE,FALSE,FALSE,136131,"https://www.iucnredlist.org/species/136131/4246883","Calotriton arnoldi","CR",4246883,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","arnoldi","Europe","yes"
"2008",FALSE,FALSE,FALSE,136131,"https://www.iucnredlist.org/species/136131/4246883","Calotriton arnoldi","CR",4246883,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","arnoldi","Europe","yes"
"2024",TRUE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/229005750","Calotriton asper","LC",229005750,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2024",TRUE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/229005750","Calotriton asper","LC",229005750,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2022",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/89707795","Calotriton asper","LC",89707795,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2022",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/89707795","Calotriton asper","LC",89707795,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2009",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/11943040","Calotriton asper","NT",11943040,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2009",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/11943040","Calotriton asper","NT",11943040,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2006",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/11943231","Calotriton asper","NT",11943231,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2006",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/11943231","Calotriton asper","NT",11943231,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2004",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/11943002","Calotriton asper","LC",11943002,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2004",FALSE,FALSE,FALSE,59448,"https://www.iucnredlist.org/species/59448/11943002","Calotriton asper","LC",11943002,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Calotriton","asper","Europe","yes"
"2024",TRUE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/228181133","Chioglossa lusitanica","NT",228181133,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2024",TRUE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/228181133","Chioglossa lusitanica","NT",228181133,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2022",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/89698017","Chioglossa lusitanica","NT",89698017,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2022",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/89698017","Chioglossa lusitanica","NT",89698017,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2009",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/86596175","Chioglossa lusitanica","VU",86596175,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2009",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/86596175","Chioglossa lusitanica","VU",86596175,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2009",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067463","Chioglossa lusitanica","VU",11067463,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2009",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067463","Chioglossa lusitanica","VU",11067463,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2006",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067634","Chioglossa lusitanica","VU",11067634,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2006",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067634","Chioglossa lusitanica","VU",11067634,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2004",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067413","Chioglossa lusitanica","NT",11067413,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2004",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067413","Chioglossa lusitanica","NT",11067413,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1996",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067440","Chioglossa lusitanica","VU",11067440,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1996",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067440","Chioglossa lusitanica","VU",11067440,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1994",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067853","Chioglossa lusitanica","I",11067853,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1994",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067853","Chioglossa lusitanica","I",11067853,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1990",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067834","Chioglossa lusitanica","I",11067834,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1990",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067834","Chioglossa lusitanica","I",11067834,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1988",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067815","Chioglossa lusitanica","VU",11067815,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1988",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067815","Chioglossa lusitanica","VU",11067815,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1986",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067796","Chioglossa lusitanica","VU",11067796,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"1986",FALSE,FALSE,FALSE,4657,"https://www.iucnredlist.org/species/4657/11067796","Chioglossa lusitanica","VU",11067796,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","lusitanica","Europe","yes"
"2024",TRUE,FALSE,FALSE,173115779,"https://www.iucnredlist.org/species/173115779/207984263","Discoglossus galganoi","LC",207984263,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","galganoi","Europe","yes"
"2024",TRUE,FALSE,FALSE,173115779,"https://www.iucnredlist.org/species/173115779/207984263","Discoglossus galganoi","LC",207984263,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","galganoi","Europe","yes"
"2021",FALSE,FALSE,FALSE,173115779,"https://www.iucnredlist.org/species/173115779/200190997","Discoglossus galganoi","LC",200190997,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","galganoi","Europe","yes"
"2021",FALSE,FALSE,FALSE,173115779,"https://www.iucnredlist.org/species/173115779/200190997","Discoglossus galganoi","LC",200190997,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","galganoi","Europe","yes"
"2024",TRUE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/207979535","Discoglossus montalentii","NT",207979535,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/207979535","Discoglossus montalentii","NT",207979535,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/207979535","Discoglossus montalentii","NT",207979535,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/89707965","Discoglossus montalentii","NT",89707965,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Europe","yes"
"2020",FALSE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/267246965","Discoglossus montalentii","NT",267246965,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/267246965","Discoglossus montalentii","NT",267246965,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/267246965","Discoglossus montalentii","NT",267246965,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/89707965","Discoglossus montalentii","NT",89707965,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Europe","yes"
"2009",FALSE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/12798994","Discoglossus montalentii","NT",12798994,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Europe","yes"
"2009",FALSE,FALSE,FALSE,6714,"https://www.iucnredlist.org/species/6714/12798994","Discoglossus montalentii","NT",12798994,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","montalentii","Europe","yes"
"2024",TRUE,FALSE,FALSE,55270,"https://www.iucnredlist.org/species/55270/200187939","Discoglossus pictus","LC",200187939,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","pictus","Europe","no"
"2009",FALSE,FALSE,FALSE,55270,"https://www.iucnredlist.org/species/55270/11284844","Discoglossus pictus","LC",11284844,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","pictus","Europe","no"
"2024",TRUE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/207980412","Discoglossus sardus","LC",207980412,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/207980412","Discoglossus sardus","LC",207980412,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/207980412","Discoglossus sardus","LC",207980412,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/89700574","Discoglossus sardus","LC",89700574,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Europe","yes"
"2020",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/267247398","Discoglossus sardus","LC",267247398,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/267247398","Discoglossus sardus","LC",267247398,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/267247398","Discoglossus sardus","LC",267247398,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Mediterranean","yes"
"2020",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/89700574","Discoglossus sardus","LC",89700574,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Europe","yes"
"2009",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/11265832","Discoglossus sardus","LC",11265832,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Europe","yes"
"2009",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/11265832","Discoglossus sardus","LC",11265832,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Europe","yes"
"2004",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/11265983","Discoglossus sardus","LC",11265983,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Europe","yes"
"2004",FALSE,FALSE,FALSE,55271,"https://www.iucnredlist.org/species/55271/11265983","Discoglossus sardus","LC",11265983,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","sardus","Europe","yes"
"2024",TRUE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/228181470","Epidalea calamita","LC",228181470,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
"2024",TRUE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/228181470","Epidalea calamita","LC",228181470,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
"2022",FALSE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/89700822","Epidalea calamita","LC",89700822,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
"2022",FALSE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/89700822","Epidalea calamita","LC",89700822,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
"2009",FALSE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/86640094","Epidalea calamita","LC",86640094,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
"2009",FALSE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/86640094","Epidalea calamita","LC",86640094,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
"2009",FALSE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/11160828","Epidalea calamita","LC",11160828,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
"2009",FALSE,FALSE,FALSE,54598,"https://www.iucnredlist.org/species/54598/11160828","Epidalea calamita","LC",11160828,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE","Epidalea","calamita","Europe","yes"
